0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,angle,yarnwidth,yarnheight,space,epoxy_e,epoxy_v,epoxy_CLTE,fibre_diameter (mm),fibre_num,fibre_e1,fibre_e2,fibre_e3,fibre_g12,fibre_g23,fibre_g13,fibre_v1,fibre_v2,fibre_v3,fibre_CLTE1,fibre_CLTE2,fibre_CLTE3,E1,E2,E3,G12,G23,G13,v12,v23,v13,CLTE1,CLTE2,CLTE3
1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0.280496726,0.166230689,0.454744042,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40337000000,40107000000,37549000000,13346000000,12804000000,12789000000,0.2873,0.3483,0.3448,3.10E-05,3.12E-05,4.02E-05
0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0.790397127,0.364731161,1.391137389,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39258000000,39134000000,36274000000,13190000000,12025000000,12036000000,0.2882,0.3548,0.353,3.16E-05,3.18E-05,4.39E-05
1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0.588441639,0.25104291,0.891830783,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41344000000,41255000000,38465000000,13891000000,12693000000,12731000000,0.2828,0.3429,0.3417,2.97E-05,2.99E-05,4.09E-05
1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.648938241,0.221129453,1.058194741,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40727000000,40577000000,37623000000,13788000000,12140000000,12151000000,0.2837,0.3481,0.3461,3.00E-05,3.03E-05,4.36E-05
0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0.814287243,0.140709313,1.543172648,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38730000000,38706000000,35731000000,13288000000,10828000000,10857000000,0.2918,0.3541,0.3539,3.18E-05,3.20E-05,5.01E-05
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0.954087976,0.299549521,1.716265452,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39301000000,39299000000,36226000000,13363000000,11528000000,11576000000,0.287,0.354,0.3541,3.14E-05,3.14E-05,4.64E-05
1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0.210935699,0.204487003,0.326102996,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42338000000,41933000000,40479000000,13925000000,13792000000,13867000000,0.2925,0.3284,0.3232,2.95E-05,3.05E-05,3.49E-05
0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0.946121482,0.10460479,1.623365754,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41057000000,41034000000,37896000000,14210000000,11260000000,11280000000,0.2842,0.3436,0.3434,2.94E-05,2.95E-05,4.85E-05
0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0.630239646,0.336770085,1.260347904,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34184000000,34246000000,32205000000,10953000000,10771000000,10830000000,0.3125,0.3666,0.3677,3.87E-05,3.86E-05,4.65E-05
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0.658572959,0.184375359,1.169818543,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39631000000,39671000000,36552000000,13530000000,11512000000,11568000000,0.286,0.3519,0.3525,3.10E-05,3.10E-05,4.66E-05
0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.368662994,0.397089373,0.726889767,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,35784000000,35424000000,33931000000,11387000000,11865000000,11682000000,0.3132,0.3598,0.3533,3.75E-05,3.75E-05,4.16E-05
0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0.720471935,0.310816854,1.12869838,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40871000000,40714000000,37874000000,13695000000,12545000000,12555000000,0.2835,0.347,0.3448,3.01E-05,3.04E-05,4.17E-05
0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0.481075071,0.283479995,0.753681741,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40885000000,40646000000,38175000000,13579000000,12964000000,12950000000,0.2868,0.3445,0.341,3.05E-05,3.07E-05,3.95E-05
1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0.595262618,0.149908722,0.959422276,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41139000000,41087000000,38006000000,14045000000,11929000000,11948000000,0.2821,0.3451,0.3444,2.96E-05,2.97E-05,4.48E-05
1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0.499427809,0.134516349,0.952757658,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37983000000,37892000000,35007000000,12915000000,10979000000,10998000000,0.2936,0.3591,0.358,3.28E-05,3.31E-05,4.89E-05
0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0.918709116,0.220618979,1.606161826,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40118000000,40095000000,36995000000,13753000000,11506000000,11542000000,0.2854,0.3496,0.3494,3.04E-05,3.06E-05,4.69E-05
0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0.355899516,0.104587786,0.660406188,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38610000000,38523000000,35592000000,13168000000,11248000000,11282000000,0.2911,0.3567,0.3556,3.20E-05,3.23E-05,4.77E-05
0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0.286918663,0.321357618,0.557187973,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37385000000,37022000000,35723000000,12099000000,12336000000,12334000000,0.3107,0.349,0.3435,3.52E-05,3.59E-05,3.94E-05
0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.499838285,0.150885196,0.839330962,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40316000000,40215000000,37177000000,13725000000,11838000000,11853000000,0.2845,0.3499,0.3485,3.03E-05,3.05E-05,4.52E-05
0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0.945787211,0.339224806,1.494574697,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40967000000,40894000000,37940000000,13839000000,12314000000,12343000000,0.2827,0.346,0.345,2.99E-05,3.01E-05,4.27E-05
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0.427460496,0.248435804,0.705602877,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40341000000,40135000000,37665000000,13528000000,12681000000,12666000000,0.289,0.3463,0.3432,3.09E-05,3.11E-05,4.07E-05
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0.35339173,0.334874087,0.60220672,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40018000000,39656000000,37813000000,12997000000,13145000000,13011000000,0.2956,0.3438,0.338,3.21E-05,3.23E-05,3.78E-05
1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0.264468452,0.180156652,0.491611849,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38114000000,37905000000,35495000000,12588000000,12149000000,12156000000,0.2957,0.3571,0.3539,3.33E-05,3.37E-05,4.24E-05
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0.749201458,0.314229873,1.255914531,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40062000000,39909000000,36987000000,13464000000,12199000000,12171000000,0.2852,0.3519,0.3496,3.08E-05,3.10E-05,4.33E-05
0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0.632842075,0.293617891,1.244240909,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,36096000000,36073000000,33516000000,12020000000,11063000000,11118000000,0.3011,0.3651,0.3648,3.54E-05,3.56E-05,4.71E-05
0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.606928331,0.127488732,0.96585456,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41399000000,41445000000,38285000000,14188000000,11849000000,11884000000,0.2811,0.3428,0.3435,2.93E-05,2.92E-05,4.52E-05
0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.38911877,0.169055987,0.747468148,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37220000000,37073000000,34344000000,12458000000,11291000000,11313000000,0.2958,0.3636,0.3615,3.38E-05,3.42E-05,4.67E-05
0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0.207113499,0.323117753,0.361670899,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41645000000,41250000000,40691000000,13500000000,13695000000,13802000000,0.3038,0.3213,0.3163,3.10E-05,3.22E-05,3.33E-05
1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.677985561,0.321165133,1.352158582,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34862000000,34803000000,32617000000,11388000000,10780000000,10814000000,0.3092,0.3669,0.3661,3.74E-05,3.76E-05,4.74E-05
1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0.307660483,0.139824162,0.57542864,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38073000000,37899000000,35146000000,12757000000,11622000000,11621000000,0.2929,0.3601,0.3576,3.29E-05,3.33E-05,4.54E-05
0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0.990392646,0.326105076,1.509696273,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41485000000,41385000000,38428000000,14018000000,12399000000,12421000000,0.2813,0.3436,0.3424,2.94E-05,2.96E-05,4.24E-05
1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.604908103,0.222560144,1.09606295,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38955000000,38865000000,35935000000,13193000000,11617000000,11647000000,0.2892,0.3558,0.3546,3.18E-05,3.20E-05,4.58E-05
1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.735251693,0.167345969,1.213518529,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40870000000,40855000000,37730000000,14025000000,11705000000,11739000000,0.283,0.3459,0.3458,2.97E-05,2.98E-05,4.60E-05
1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0.829617111,0.296693061,1.482087077,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39180000000,39120000000,36113000000,13264000000,11655000000,11692000000,0.2876,0.3552,0.3544,3.15E-05,3.17E-05,4.57E-05
1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0.90627611,0.120216544,1.415921414,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42099000000,42081000000,38930000000,14526000000,11714000000,11744000000,0.2804,0.339,0.3389,2.85E-05,2.86E-05,4.61E-05
1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.241419719,0.303851529,0.461777043,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38095000000,37688000000,36465000000,12200000000,12603000000,12617000000,0.3089,0.3456,0.3396,3.45E-05,3.55E-05,3.82E-05
1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0.563000542,0.138885463,1.078524553,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37989000000,38003000000,35035000000,12954000000,10895000000,10936000000,0.2929,0.3582,0.3586,3.27E-05,3.28E-05,4.93E-05
0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.612087106,0.313026423,0.993527413,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40395000000,40172000000,37475000000,13415000000,12601000000,12575000000,0.286,0.3492,0.3458,3.08E-05,3.10E-05,4.12E-05
1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0.559733869,0.101605053,1.109506253,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,36579000000,36642000000,33977000000,12340000000,10369000000,10391000000,0.3013,0.3599,0.3609,3.47E-05,3.46E-05,5.15E-05
1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,15,0.658113937,0.204729888,1.272384002,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37757000000,37397000000,35207000000,12973000000,11188000000,11261000000,0.303,0.3553,0.3508,3.25E-05,3.40E-05,4.72E-05
1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,15,0.783068678,0.187435278,1.633373373,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,35494000000,35003000000,33312000000,11886000000,10368000000,10519000000,0.3167,0.3615,0.355,3.52E-05,3.75E-05,4.98E-05
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,15,0.721737348,0.206256105,1.512711739,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,35294000000,34823000000,33139000000,11794000000,10432000000,10592000000,0.317,0.3624,0.3563,3.55E-05,3.78E-05,4.92E-05
1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,15,0.898318119,0.343423592,1.594679731,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39049000000,38534000000,36367000000,13341000000,11854000000,11925000000,0.2982,0.352,0.3454,3.12E-05,3.29E-05,4.41E-05
0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,15,0.412603414,0.207958402,0.916196359,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34061000000,33665000000,32133000000,11252000000,10567000000,10751000000,0.3214,0.3666,0.3614,3.73E-05,3.95E-05,4.75E-05
1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,15,0.703711697,0.386728222,1.53477142,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34158000000,33774000000,32358000000,11276000000,10730000000,10974000000,0.3223,0.3644,0.3597,3.72E-05,3.97E-05,4.63E-05
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,15,0.69121907,0.168018528,1.512373623,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34974000000,34478000000,32826000000,11688000000,10227000000,10357000000,0.3189,0.3637,0.3569,3.58E-05,3.81E-05,5.05E-05
1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,15,0.786805248,0.395184197,1.550156087,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,36928000000,36290000000,34450000000,12428000000,11463000000,11516000000,0.3081,0.361,0.3521,3.36E-05,3.58E-05,4.50E-05
0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,15,0.401585189,0.213652101,0.765681577,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37657000000,36993000000,35151000000,12689000000,11775000000,11787000000,0.3057,0.3579,0.3487,3.29E-05,3.49E-05,4.39E-05
1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,15,0.496302309,0.18856056,0.877762498,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39239000000,38651000000,36472000000,13408000000,11857000000,11918000000,0.2976,0.3522,0.3446,3.09E-05,3.28E-05,4.42E-05
0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,15,0.908551763,0.304963433,1.728234915,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38013000000,37682000000,35466000000,13060000000,11342000000,11426000000,0.3017,0.3541,0.3501,3.23E-05,3.37E-05,4.64E-05
0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,15,0.922274963,0.284633532,2.037152691,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34684000000,34165000000,32551000000,11549000000,10308000000,10436000000,0.3197,0.3655,0.3584,3.62E-05,3.86E-05,4.97E-05
0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,15,0.409031567,0.311321932,0.922902342,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,33809000000,33226000000,32182000000,11051000000,10909000000,11047000000,0.3278,0.3649,0.3566,3.80E-05,4.07E-05,4.49E-05
0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,15,0.295200359,0.14479075,0.63699993,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34394000000,33926000000,32453000000,11385000000,10670000000,10839000000,0.3212,0.3652,0.359,3.68E-05,3.93E-05,4.71E-05
0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,15,0.642485013,0.22322719,1.359436713,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,35005000000,34512000000,32859000000,11650000000,10498000000,10642000000,0.3178,0.3643,0.3577,3.59E-05,3.82E-05,4.87E-05
0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,15,0.963574448,0.280127301,2.05842083,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,35052000000,34634000000,32965000000,11713000000,10392000000,10578000000,0.3179,0.3625,0.3573,3.58E-05,3.82E-05,4.92E-05
1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,15,0.865777031,0.236178571,1.567908345,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39116000000,38817000000,36463000000,13495000000,11482000000,11586000000,0.2971,0.3495,0.346,3.11E-05,3.24E-05,4.60E-05
0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,15,0.303963054,0.250536096,0.627698346,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34846000000,34260000000,33148000000,11405000000,11335000000,11435000000,0.3231,0.3614,0.3527,3.70E-05,3.92E-05,4.34E-05
1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,15,0.753373191,0.229511709,1.514163293,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,36826000000,36453000000,34396000000,12574000000,10923000000,11015000000,0.3074,0.3585,0.3537,3.37E-05,3.53E-05,4.79E-05
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,15,0.517966046,0.134709431,1.124655779,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34954000000,34517000000,32813000000,11689000000,10250000000,10391000000,0.3182,0.3636,0.3578,3.59E-05,3.80E-05,5.03E-05
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,15,0.639308494,0.197514629,1.218229747,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38080000000,37701000000,35472000000,13089000000,11278000000,11353000000,0.3016,0.3545,0.3498,3.21E-05,3.37E-05,4.68E-05
1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,15,0.711564037,0.240572112,1.556915658,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34603000000,34182000000,32530000000,11527000000,10380000000,10541000000,0.3192,0.365,0.3596,3.64E-05,3.86E-05,4.92E-05
1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,15,0.486051733,0.263351044,1.020191476,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34614000000,34110000000,32652000000,11397000000,10819000000,11000000000,0.3202,0.3649,0.3581,3.67E-05,3.91E-05,4.63E-05
0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,15,0.314740367,0.316986869,0.554496418,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39303000000,38493000000,37556000000,12895000000,12900000000,13000000000,0.3092,0.342,0.3312,3.20E-05,3.45E-05,3.74E-05
0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,15,0.835533596,0.256920428,1.858557092,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34559000000,34110000000,32472000000,11524000000,10280000000,10430000000,0.3198,0.3652,0.3593,3.64E-05,3.87E-05,4.98E-05
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,15,0.467988698,0.222978743,1.00301269,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,34553000000,34017000000,32527000000,11400000000,10690000000,10850000000,0.3203,0.3659,0.3587,3.66E-05,3.92E-05,4.71E-05
1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,15,0.687789075,0.360588228,1.287179182,20000,0.4,6.00E-05,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37891000000,37130000000,35285000000,12735000000,11828000000,11833000000,0.3048,0.3585,0.3478,3.26E-05,3.47E-05,4.38E-05
